,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
4030,0.0009264857049455795,5,32,adam,1,[32],0.9818571209907532
4031,0.00013049282841035053,3,128,rmsprop,3,"[32, 16, 256]",0.9593571424484253
4032,0.0007689094679699637,5,64,adam,3,"[64, 64, 64]",0.982285737991333
4033,0.0009728219765068657,5,128,adam,3,"[64, 16, 64]",0.9817143082618713
4034,0.00013049282841035053,5,32,adam,1,[64],0.9791428446769714
4035,0.00018818168953951738,5,32,adam,1,[32],0.979285717010498
4036,0.0002870634540565134,7,128,rmsprop,1,[128],0.9842857122421265
4037,0.00010236229902236081,5,128,adam,3,"[128, 32, 16]",0.9732142686843872
4038,0.0002870634540565134,5,32,adam,1,[32],0.980571448802948
4039,0.00013049282841035053,7,32,rmsprop,3,"[64, 16, 256]",0.9779999852180481
4040,0.0006834339158594157,5,64,rmsprop,2,"[64, 16]",0.9815000295639038
4041,0.0003189153443528373,3,32,rmsprop,3,"[256, 128, 16]",0.985785722732544
4042,0.0012955916336004313,7,32,rmsprop,2,"[32, 16]",0.9826428294181824
4043,0.0009728219765068657,3,64,adam,1,[64],0.9833571314811707
4044,0.00013124584116044405,3,64,adam,1,[64],0.9716428518295288
4045,0.0009264857049455795,5,32,sgd,2,"[32, 64]",0.9190000295639038
4046,0.0007689094679699637,3,32,rmsprop,2,"[256, 16]",0.9847142696380615
4047,0.0003189153443528373,7,64,adam,3,"[64, 16, 64]",0.9787142872810364
4048,0.00010236229902236081,5,64,adam,3,"[64, 64, 64]",0.9791428446769714
4049,0.00043565524779014253,5,128,adam,1,[64],0.9804285764694214
4050,0.0009728219765068657,5,32,adam,2,"[32, 16]",0.9804285764694214
4051,0.00013049282841035053,7,128,rmsprop,1,[64],0.9767143130302429
4052,0.00043565524779014253,5,128,sgd,2,"[16, 32]",0.3798571527004242
4053,0.0009264857049455795,5,32,adam,1,[64],0.9818571209907532
4054,0.00013124584116044405,3,64,adam,1,[32],0.963857114315033
4055,0.0009264857049455795,5,32,sgd,2,"[128, 16]",0.9275000095367432
4056,0.001998482430533381,5,128,rmsprop,3,"[16, 128, 128]",0.9830714464187622
4057,0.0002870634540565134,7,128,rmsprop,1,[64],0.9832857251167297
4058,0.00010236229902236081,3,128,rmsprop,2,"[128, 128]",0.9677143096923828
4059,0.0002870634540565134,5,32,adam,1,[32],0.9817143082618713
4060,0.0003189153443528373,3,32,rmsprop,3,"[64, 16, 256]",0.9820713996887207
4061,0.00013049282841035053,3,32,rmsprop,3,"[256, 128, 16]",0.9807857275009155
4062,0.00010844133728354779,3,32,rmsprop,2,"[128, 32]",0.9772857427597046
4063,0.00010236229902236081,5,128,adam,3,"[128, 16, 32]",0.9710000157356262
4064,0.00018818168953951738,3,32,rmsprop,1,[16],0.9669285416603088
4065,0.00014723738281840175,7,32,adam,1,[32],0.9802142977714539
4066,0.0003756601524733854,7,32,adam,3,"[32, 16, 256]",0.9817143082618713
4067,0.00013049282841035053,3,128,rmsprop,1,[64],0.9559999704360962
4068,0.0009728219765068657,5,128,adam,3,"[128, 16, 16]",0.9848571419715881
4069,0.0009264857049455795,7,64,sgd,3,"[64, 16, 64]",0.8787857294082642
4070,0.000209765799883084,3,128,adam,2,"[256, 16]",0.979285717010498
4071,0.0001416113715226297,3,128,rmsprop,3,"[64, 128, 64]",0.9663571715354919
4072,0.00018818168953951738,5,64,adam,3,"[64, 64, 64]",0.9795714020729065
4073,0.00010236229902236081,5,32,adam,1,[32],0.974142849445343
4074,0.0003189153443528373,3,32,sgd,2,"[128, 16]",0.8322142958641052
4075,0.00023668004490100519,7,32,adam,3,"[64, 16, 64]",0.9811428785324097
4076,0.00013124584116044405,3,64,adam,3,"[128, 32, 16]",0.975428581237793
4077,0.00023668004490100519,5,128,adam,1,[64],0.9760000109672546
4078,0.0008731726499301891,3,64,adam,1,[256],0.9863571524620056
4079,0.0003578508461691436,3,32,sgd,3,"[64, 32, 64]",0.866428554058075
4080,0.00013049282841035053,7,128,rmsprop,3,"[16, 64, 256]",0.9656428694725037
4081,0.0002870634540565134,7,32,rmsprop,3,"[64, 16, 256]",0.9828571677207947
4082,0.0009728219765068657,3,64,adam,1,[64],0.983214259147644
4083,0.0001416113715226297,3,32,adam,1,[64],0.9792143106460571
4084,0.00010236229902236081,3,128,rmsprop,1,[64],0.958642840385437
4085,0.0007543271477948352,5,32,rmsprop,2,"[64, 64]",0.9835000038146973
4086,0.0002870634540565134,7,128,rmsprop,1,[32],0.9785000085830688
4087,0.00011224487599093171,3,128,rmsprop,2,"[256, 64]",0.9722856879234314
4088,0.0007543271477948352,7,32,rmsprop,2,"[32, 16]",0.9822142720222473
4089,0.00013049282841035053,5,128,adam,2,"[64, 16]",0.9698571562767029
4090,0.0006834339158594157,5,128,adam,1,[64],0.9825000166893005
4091,0.00043565524779014253,5,64,adam,1,[128],0.9845714569091797
4092,0.0001,5,32,rmsprop,2,"[32, 16]",0.9695714116096497
4093,0.001998482430533381,5,128,adam,3,"[128, 32, 16]",0.9804999828338623
4094,0.00043565524779014253,3,128,adam,1,[32],0.9747142791748047
4095,0.0002870634540565134,5,128,adam,3,"[256, 128, 256]",0.9839285612106323
4096,0.0003189153443528373,3,32,rmsprop,2,"[128, 16]",0.980571448802948
4097,0.00023668004490100519,3,32,rmsprop,3,"[256, 128, 16]",0.984000027179718
4098,0.00013049282841035053,3,128,adam,3,"[32, 16, 32]",0.9501428604125977
4099,0.0002870634540565134,5,128,rmsprop,3,"[32, 16, 256]",0.9735000133514404
4100,0.00011224487599093171,3,128,adam,2,"[32, 32]",0.9453571438789368
4101,0.00013049282841035053,3,128,rmsprop,2,"[256, 64]",0.9770714044570923
4102,0.0003189153443528373,3,32,sgd,2,"[32, 16]",0.8613571524620056
4103,0.00013049282841035053,3,64,adam,3,"[128, 16, 32]",0.9760714173316956
4104,0.00013049282841035053,7,128,rmsprop,2,"[32, 16]",0.9664999842643738
4105,0.00013049282841035053,7,128,rmsprop,1,[64],0.9754999876022339
4106,0.00013049282841035053,7,128,rmsprop,2,"[64, 64]",0.9720714092254639
4107,0.0007543271477948352,5,32,adam,3,"[32, 32, 32]",0.9800000190734863
4108,0.0002870634540565134,5,128,adam,3,"[128, 16, 16]",0.9780714511871338
4109,0.0009728219765068657,7,32,adam,1,[32],0.9825714230537415
4110,0.00023668004490100519,7,32,adam,2,"[16, 64]",0.9784285426139832
4111,0.0007543271477948352,5,32,rmsprop,3,"[64, 16, 64]",0.9846428632736206
4112,0.0001,5,32,rmsprop,1,[32],0.9760000109672546
4113,0.00013124584116044405,3,64,adam,2,"[32, 16]",0.9593571424484253
4114,0.0001416113715226297,3,32,sgd,2,"[128, 16]",0.7024999856948853
4115,0.0003189153443528373,5,32,adam,1,[64],0.9826428294181824
4116,0.00013049282841035053,7,128,rmsprop,3,"[64, 16, 64]",0.9694285988807678
4117,0.00023668004490100519,7,32,adam,3,"[16, 64, 256]",0.9785000085830688
4118,0.00018818168953951738,3,32,rmsprop,3,"[64, 16, 256]",0.9812856912612915
4119,0.0003189153443528373,5,64,adam,3,"[32, 32, 32]",0.9784285426139832
4120,0.0001,5,32,adam,1,[32],0.9753571152687073
4121,0.0002870634540565134,5,32,sgd,1,[32],0.8817856907844543
4122,0.00043565524779014253,5,128,sgd,3,"[128, 16, 16]",0.39892858266830444
4123,0.0009728219765068657,5,128,sgd,2,"[16, 32]",0.7932142615318298
4124,0.00013049282841035053,7,128,rmsprop,1,[256],0.979285717010498
4125,0.0008731726499301891,3,64,adam,1,[64],0.9825000166893005
4126,0.00013124584116044405,7,64,adam,3,"[64, 64, 64]",0.9791428446769714
4127,0.00018818168953951738,5,64,adam,1,[32],0.9766428470611572
4128,0.0002870634540565134,5,128,rmsprop,2,"[32, 16]",0.9739999771118164
4129,0.0009728219765068657,5,32,adam,3,"[32, 64, 256]",0.9850000143051147
4130,0.0009728219765068657,5,32,adam,1,[64],0.9835000038146973
4131,0.0001416113715226297,3,128,adam,3,"[128, 16, 16]",0.9642142653465271
4132,0.00010236229902236081,3,128,adam,1,[256],0.975428581237793
4133,0.0008731726499301891,3,64,rmsprop,2,"[128, 128]",0.9856428503990173
4134,0.00010236229902236081,5,128,rmsprop,3,"[256, 128, 16]",0.9761428833007812
4135,0.00013049282841035053,3,32,adam,3,"[128, 16, 32]",0.9677857160568237
4136,0.00043565524779014253,3,128,adam,1,[64],0.9762142896652222
4137,0.0003189153443528373,3,32,rmsprop,3,"[32, 256, 128]",0.9819285869598389
4138,0.0009264857049455795,7,64,sgd,2,"[256, 128]",0.9173571467399597
4139,0.00010236229902236081,3,128,rmsprop,3,"[64, 16, 64]",0.9568571448326111
4140,0.00018818168953951738,3,32,rmsprop,1,[32],0.9760000109672546
4141,0.00014723738281840175,7,32,adam,1,[32],0.9800714254379272
4142,0.0003756601524733854,5,64,adam,1,[32],0.9817857146263123
4143,0.0009728219765068657,3,32,adam,3,"[32, 16, 256]",0.9772857427597046
4144,0.00011224487599093171,7,32,adam,1,[16],0.9732142686843872
4145,0.00023668004490100519,3,128,sgd,2,"[256, 32]",0.5092142820358276
4146,0.00013049282841035053,5,128,adam,1,[64],0.9712857007980347
4147,0.00021897760344779735,7,128,rmsprop,3,"[16, 64, 256]",0.9697856903076172
4148,0.0002870634540565134,5,32,adam,1,[32],0.9797857403755188
4149,0.00010236229902236081,5,128,rmsprop,3,"[32, 16, 256]",0.9622856974601746
4150,0.00013049282841035053,5,128,adam,1,[256],0.9779285788536072
4151,0.00013049282841035053,7,128,rmsprop,1,[256],0.9808571338653564
4152,0.0009264857049455795,7,128,rmsprop,2,"[32, 16]",0.9854285717010498
4153,0.0002870634540565134,5,64,sgd,2,"[256, 64]",0.8294285535812378
4154,0.0009728219765068657,3,32,sgd,3,"[128, 16, 16]",0.9187856912612915
4155,0.00043565524779014253,5,128,sgd,1,[16],0.7042142748832703
4156,0.00010236229902236081,5,128,rmsprop,2,"[16, 32]",0.9517857432365417
4157,0.0009728219765068657,7,128,sgd,3,"[256, 128, 16]",0.8368571400642395
4158,0.0003756601524733854,5,32,adam,1,[32],0.9797857403755188
4159,0.00010236229902236081,5,32,rmsprop,3,"[32, 128, 32]",0.9721428751945496
4160,0.0007543271477948352,7,32,rmsprop,1,[64],0.9851428866386414
4161,0.0001,7,32,rmsprop,3,"[64, 16, 64]",0.9728571176528931
4162,0.00013049282841035053,7,128,rmsprop,1,[256],0.9786428809165955
4163,0.00013049282841035053,7,64,rmsprop,2,"[32, 16]",0.9729999899864197
4164,0.00013049282841035053,5,128,sgd,1,[32],0.20107142627239227
4165,0.00018818168953951738,5,64,adam,1,[256],0.9829999804496765
4166,0.0003189153443528373,5,32,sgd,2,"[128, 128]",0.9012143015861511
4167,0.0008731726499301891,7,64,adam,3,"[64, 128, 32]",0.9869285821914673
4168,0.0002870634540565134,5,32,sgd,2,"[128, 16]",0.8888571262359619
4169,0.0001416113715226297,3,32,rmsprop,2,"[32, 16]",0.9687142968177795
4170,0.0007543271477948352,5,32,rmsprop,3,"[64, 64, 32]",0.9857142567634583
4171,0.0009728219765068657,5,32,sgd,2,"[64, 128]",0.9242857098579407
4172,0.0009728219765068657,7,32,adam,2,"[64, 64]",0.9851428866386414
4173,0.00013049282841035053,5,32,rmsprop,1,[32],0.975428581237793
4174,0.0003189153443528373,5,64,adam,1,[32],0.9790714383125305
4175,0.0003756601524733854,5,32,adam,1,[64],0.9834285974502563
4176,0.00013049282841035053,3,32,adam,1,[32],0.9669285416603088
4177,0.00014723738281840175,7,128,rmsprop,2,"[256, 64]",0.982785701751709
4178,0.0001416113715226297,3,128,rmsprop,2,"[256, 64]",0.975928544998169
4179,0.00013049282841035053,3,128,adam,3,"[64, 16, 256]",0.9700714349746704
4180,0.0009728219765068657,5,32,adam,1,[32],0.983214259147644
4181,0.0001,5,32,adam,1,[64],0.9766428470611572
4182,0.00014723738281840175,7,32,sgd,2,"[256, 32]",0.8464999794960022
4183,0.00023668004490100519,3,128,adam,1,[32],0.9707857370376587
4184,0.00013124584116044405,3,128,rmsprop,3,"[16, 16, 64]",0.9370714426040649
4185,0.00010236229902236081,5,64,adam,2,"[32, 16]",0.9677857160568237
4186,0.0003189153443528373,5,32,sgd,2,"[128, 16]",0.8815714120864868
4187,0.0001416113715226297,3,64,adam,1,[64],0.9709285497665405
4188,0.0009728219765068657,7,32,sgd,2,"[128, 128]",0.9341428279876709
4189,0.0008731726499301891,3,64,adam,1,[256],0.985785722732544
4190,0.0001,5,32,rmsprop,1,[16],0.9687857031822205
