,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
276,0.00021528480953884367,3,32,adam,3,"[256, 16, 32]",0.9811428785324097
277,0.0008694307101599571,5,128,adam,2,"[32, 256]",0.9799285531044006
278,0.012082639864916414,5,32,rmsprop,1,[128],0.9802857041358948
279,0.00010014315291987145,3,128,adam,1,[128],0.9705714583396912
280,0.00021528480953884367,7,32,adam,3,"[256, 128, 128]",0.9866428375244141
281,0.012104468697830342,7,64,rmsprop,1,[16],0.9779285788536072
282,0.002409332091752527,7,32,adam,1,[32],0.9845714569091797
283,0.0031660119927871687,7,32,sgd,3,"[32, 128, 16]",0.9602857232093811
284,0.00015222191107660036,5,64,sgd,1,[128],0.7660714387893677
285,0.007469506980462902,3,64,adam,3,"[32, 16, 128]",0.9772857427597046
286,0.00886919859357738,7,128,adam,3,"[128, 32, 16]",0.9842143058776855
287,0.007469506980462902,5,64,adam,3,"[16, 16, 128]",0.9725000262260437
288,0.00010014315291987145,5,64,rmsprop,1,[128],0.9760000109672546
289,0.009501167805541161,7,128,rmsprop,1,[256],0.9832857251167297
290,0.012314457119516165,7,128,adam,1,[16],0.9729285836219788
291,0.0012119582468149495,7,32,sgd,1,[32],0.9302142858505249
292,0.002409332091752527,7,128,adam,1,[32],0.9819285869598389
293,0.00010014315291987145,5,128,rmsprop,3,"[16, 32, 16]",0.9375714063644409
294,0.002409332091752527,7,32,adam,1,[256],0.9856428503990173
295,0.009501167805541161,7,64,rmsprop,3,"[128, 64, 16]",0.9787142872810364
296,0.00886919859357738,5,128,adam,2,"[32, 256]",0.9810000061988831
297,0.00021528480953884367,5,128,rmsprop,3,"[16, 16, 128]",0.9661428332328796
298,0.006492565659524056,5,128,adam,3,"[128, 32, 16]",0.9836428761482239
299,0.007469506980462902,7,32,adam,3,"[128, 32, 32]",0.9791428446769714
300,0.00015222191107660036,5,64,adam,1,[32],0.9712857007980347
301,0.009501167805541161,5,128,rmsprop,3,"[256, 16, 64]",0.982285737991333
302,0.007469506980462902,7,128,adam,2,"[32, 256]",0.9796428680419922
303,0.007781769354806259,7,32,adam,3,"[128, 32, 32]",0.9812856912612915
304,0.0031660119927871687,7,64,rmsprop,1,[16],0.9785000085830688
