,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
83,0.03487250129258369,3,64,rmsprop,1,[16],0.9487857222557068
84,0.0012189596536477385,3,128,rmsprop,3,"[32, 64, 16]",0.9797142744064331
85,0.004501900713061641,7,64,sgd,2,"[16, 128]",0.9484999775886536
86,0.005944470562282417,7,32,adam,2,"[32, 64]",0.9769999980926514
87,0.00029027767064767533,7,32,adam,2,"[32, 16]",0.9816428422927856
88,0.005464379739917534,3,32,adam,1,[256],0.9802142977714539
89,0.0010955522320922923,3,128,adam,2,"[32, 16]",0.9812142848968506
90,0.0012189596536477385,3,128,rmsprop,1,[64],0.983214259147644
91,0.00565630452949312,7,128,adam,3,"[16, 128, 128]",0.9727143049240112
92,0.0012189596536477385,3,64,sgd,1,[32],0.9032142758369446
93,0.011339440905916109,3,128,rmsprop,3,"[16, 128, 128]",0.954714298248291
94,0.0002621885885298688,7,32,adam,2,"[32, 16]",0.9795714020729065
95,0.0003865752152724439,3,32,adam,3,"[128, 256, 16]",0.982785701751709
96,0.004003313776493292,3,64,rmsprop,3,"[128, 256, 16]",0.984000027179718
97,0.000938573247104902,3,32,adam,2,"[16, 128]",0.9781428575515747
98,0.008284768840933803,3,32,sgd,2,"[32, 32]",0.9564999938011169
99,0.005786908709115989,3,128,adam,3,"[16, 256, 32]",0.9782142639160156
100,0.03680892745189663,5,32,sgd,2,"[128, 32]",0.980571448802948
101,0.008284768840933803,3,32,sgd,1,[16],0.9532142877578735
102,0.006937701811944983,3,64,rmsprop,3,"[128, 64, 32]",0.9772857427597046
103,0.004003313776493292,3,128,adam,3,"[128, 256, 16]",0.9796428680419922
104,0.00565630452949312,7,32,adam,3,"[32, 64, 256]",0.9800714254379272
105,0.0005357864512974483,3,64,rmsprop,1,[128],0.9832857251167297
106,0.004003313776493292,7,32,adam,1,[256],0.9853571653366089
107,0.010986269055806375,7,64,rmsprop,2,"[128, 64]",0.9764285683631897
108,0.004003313776493292,3,64,sgd,1,[32],0.935785710811615
109,0.0004880506631857099,7,128,rmsprop,2,"[64, 16]",0.9835714101791382
110,0.0015377852932824299,7,128,rmsprop,3,"[128, 64, 32]",0.9869285821914673
111,0.004003313776493292,7,64,sgd,2,"[128, 32]",0.9568571448326111
112,0.004003313776493292,3,128,adam,2,"[16, 16]",0.9732857346534729
113,0.010986269055806375,5,128,rmsprop,3,"[64, 16, 128]",0.977142870426178
114,0.005944470562282417,7,64,adam,1,[32],0.9815000295639038
115,0.00047216306472799727,3,64,adam,2,"[32, 16]",0.9757857322692871
116,0.00850401743615803,7,64,sgd,1,[32],0.9672142863273621
117,0.03487250129258369,3,64,rmsprop,3,"[128, 128, 256]",0.9393571615219116
118,0.0003720717743188168,5,128,sgd,1,[64],0.7532142996788025
119,0.0012189596536477385,3,128,rmsprop,3,"[128, 128, 64]",0.9842857122421265
120,0.0012189596536477385,3,128,rmsprop,3,"[128, 256, 16]",0.9869999885559082
121,0.004003313776493292,3,128,adam,1,[16],0.9742857217788696
122,0.0038549836207437886,7,128,rmsprop,1,[128],0.9872142672538757
123,0.0007594520975660203,5,128,adam,2,"[16, 256]",0.9809285998344421
124,0.00029027767064767533,7,32,adam,2,"[64, 16]",0.9800000190734863
125,0.0012189596536477385,3,32,rmsprop,2,"[64, 128]",0.9823571443557739
126,0.004003313776493292,3,128,adam,1,[128],0.9829285740852356
127,0.0007594520975660203,5,64,rmsprop,3,"[128, 256, 16]",0.9868571162223816
128,0.004003313776493292,3,128,adam,1,[32],0.9766428470611572
129,0.012077283504540298,7,32,rmsprop,2,"[256, 32]",0.9654285907745361
130,0.03680892745189663,7,32,sgd,2,"[16, 128]",0.9819999933242798
131,0.03487250129258369,3,128,rmsprop,2,"[64, 16]",0.953499972820282
132,0.010986269055806375,7,64,sgd,2,"[16, 128]",0.9695000052452087
133,0.004501900713061641,7,32,adam,2,"[32, 64]",0.9829999804496765
134,0.00029027767064767533,5,128,rmsprop,3,"[16, 64, 16]",0.9698571562767029
135,0.004003313776493292,3,32,adam,1,[128],0.9819285869598389
136,0.005786908709115989,3,128,sgd,2,"[32, 16]",0.9253571629524231
137,0.004003313776493292,7,64,adam,3,"[16, 256, 32]",0.9821428656578064
138,0.00216692279037575,3,32,adam,1,[16],0.9781428575515747
139,0.03487250129258369,5,64,sgd,2,"[32, 32]",0.9811428785324097
140,0.0003865752152724439,3,128,adam,1,[16],0.9701428413391113
141,0.0012189596536477385,5,32,adam,3,"[64, 256, 16]",0.9817143082618713
142,0.009456949493502837,5,128,rmsprop,1,[64],0.9812142848968506
143,0.005786908709115989,5,128,adam,2,"[256, 64]",0.9854999780654907
144,0.00565630452949312,5,128,rmsprop,1,[16],0.981071412563324
145,0.0012189596536477385,3,32,sgd,1,[128],0.926714301109314
146,0.008284768840933803,3,128,rmsprop,3,"[64, 256, 64]",0.9769285917282104
147,0.004003313776493292,3,64,adam,3,"[64, 32, 128]",0.9843571186065674
148,0.004003313776493292,3,128,adam,3,"[32, 256, 64]",0.9796428680419922
149,0.00047216306472799727,7,64,rmsprop,2,"[128, 16]",0.9860000014305115
150,0.0012189596536477385,5,128,adam,2,"[16, 128]",0.9794285893440247
151,0.0007594520975660203,3,32,rmsprop,3,"[128, 16, 32]",0.9837856888771057
152,0.001702755167077385,3,64,sgd,2,"[32, 16]",0.9054999947547913
153,0.00047216306472799727,3,128,rmsprop,3,"[16, 32, 16]",0.9649999737739563
154,0.010986269055806375,5,64,rmsprop,3,"[64, 256, 16]",0.971928596496582
155,0.0012189596536477385,5,32,rmsprop,2,"[128, 64]",0.9860000014305115
156,0.0038549836207437886,3,128,rmsprop,1,[32],0.9807142615318298
157,0.004003313776493292,7,32,rmsprop,2,"[16, 64]",0.9760000109672546
158,0.0007594520975660203,5,32,adam,3,"[32, 256, 64]",0.9781428575515747
159,0.004003313776493292,5,128,adam,1,[128],0.983214259147644
160,0.01171343427479161,3,32,sgd,1,[64],0.970214307308197
161,0.0948901068528609,7,128,rmsprop,2,"[128, 256]",0.10735714435577393
162,0.010986269055806375,5,128,rmsprop,3,"[256, 256, 64]",0.9797857403755188
163,0.0007594520975660203,5,128,sgd,3,"[64, 16, 256]",0.2668571472167969
164,0.004003313776493292,7,128,adam,2,"[128, 32]",0.9848571419715881
165,0.004384118598164543,7,32,rmsprop,3,"[64, 64, 128]",0.9791428446769714
166,0.004003313776493292,3,32,sgd,1,[16],0.9328571557998657
167,0.02310283562121521,3,128,adam,1,[16],0.9649285674095154
168,0.002641125529172193,3,128,sgd,2,"[128, 16]",0.9162856936454773
169,0.010986269055806375,5,64,rmsprop,3,"[32, 16, 64]",0.9689285755157471
170,0.008284768840933803,5,128,rmsprop,3,"[64, 16, 256]",0.9779999852180481
171,0.010986269055806375,3,128,rmsprop,3,"[64, 256, 16]",0.9773571491241455
172,0.00047216306472799727,7,64,rmsprop,3,"[256, 128, 256]",0.9872857332229614
173,0.0002626723455643976,5,128,adam,3,"[32, 64, 256]",0.9797142744064331
174,0.025638707807847088,3,32,adam,3,"[128, 256, 16]",0.11428571492433548
175,0.004003313776493292,3,128,sgd,1,[16],0.9109285473823547
176,0.00565630452949312,3,64,rmsprop,3,"[16, 64, 256]",0.9760000109672546
177,0.006937701811944983,7,32,rmsprop,3,"[16, 64, 256]",0.9777857065200806
178,0.010986269055806375,5,128,rmsprop,1,[32],0.9784285426139832
179,0.003695784398212348,5,64,sgd,3,"[64, 16, 128]",0.9434999823570251
180,0.0005357864512974483,3,64,rmsprop,1,[128],0.9838571548461914
181,0.0021505110214189616,7,64,rmsprop,1,[128],0.9877856969833374
182,0.0003720717743188168,5,128,sgd,2,"[256, 16]",0.3872142732143402
183,0.03487250129258369,3,128,rmsprop,1,[64],0.952571451663971
184,0.0004880506631857099,3,32,sgd,3,"[64, 256, 64]",0.8976428508758545
185,0.0015909860274703094,7,128,rmsprop,1,[16],0.9834285974502563
186,0.0012189596536477385,3,32,rmsprop,2,"[128, 16]",0.9845714569091797
187,0.1,3,32,rmsprop,3,"[32, 256, 16]",0.10735714435577393
188,0.008284768840933803,3,128,adam,1,[64],0.977642834186554
189,0.004003313776493292,7,32,sgd,1,[16],0.9636428356170654
190,0.0003720717743188168,7,128,sgd,1,[64],0.7640714049339294
191,0.008284768840933803,3,64,rmsprop,3,"[64, 128, 128]",0.9777857065200806
192,0.00835196444407877,3,128,rmsprop,2,"[32, 128]",0.9760714173316956
193,0.03487250129258369,3,128,rmsprop,3,"[64, 32, 16]",0.11428571492433548
194,0.00216692279037575,7,64,sgd,2,"[16, 64]",0.9240000247955322
195,0.010986269055806375,3,32,adam,1,[16],0.9699285626411438
196,0.03680892745189663,5,32,sgd,2,"[128, 128]",0.9816428422927856
197,0.004003313776493292,3,32,adam,3,"[256, 32, 256]",0.9810000061988831
198,0.004003313776493292,3,32,sgd,1,[16],0.9330714344978333
199,0.00029027767064767533,3,128,rmsprop,2,"[64, 16]",0.9704999923706055
200,0.00038815465845241893,3,64,adam,3,"[16, 64, 128]",0.9779999852180481
201,0.0020982808685672707,7,32,rmsprop,2,"[16, 128]",0.9837856888771057
202,0.004003313776493292,3,128,sgd,1,[16],0.9112856984138489
203,0.0043619242321113446,3,32,sgd,1,[16],0.9408571720123291
204,0.0004880506631857099,3,32,sgd,2,"[32, 64]",0.8976428508758545
205,0.00949790465769255,3,128,sgd,3,"[64, 32, 256]",0.9445000290870667
206,0.004003313776493292,3,128,sgd,1,[32],0.9192143082618713
207,0.02310283562121521,3,64,rmsprop,1,[16],0.9592857360839844
208,0.003783769635763105,7,128,rmsprop,3,"[256, 32, 128]",0.9863571524620056
209,0.008284768840933803,5,64,rmsprop,1,[16],0.9794285893440247
210,0.010986269055806375,3,128,rmsprop,2,"[128, 16]",0.978857159614563
211,0.0012189596536477385,3,32,rmsprop,3,"[32, 64, 64]",0.9746428728103638
212,0.010986269055806375,7,64,adam,2,"[128, 64]",0.983214259147644
213,0.002226823258213123,5,32,rmsprop,3,"[32, 16, 32]",0.9825714230537415
214,0.0012189596536477385,3,32,rmsprop,2,"[128, 64]",0.9839285612106323
215,0.0012189596536477385,5,128,adam,3,"[128, 128, 16]",0.9850000143051147
216,0.0007594520975660203,5,64,adam,2,"[32, 256]",0.9779285788536072
217,0.001702755167077385,3,64,adam,3,"[32, 128, 256]",0.9797142744064331
218,0.0005508156763398686,5,128,adam,2,"[32, 32]",0.9797142744064331
219,0.02310283562121521,3,128,adam,3,"[16, 64, 16]",0.9727857112884521
220,0.0004880506631857099,5,128,sgd,3,"[64, 256, 16]",0.2395000010728836
221,0.010986269055806375,3,32,rmsprop,3,"[64, 256, 256]",0.9449999928474426
222,0.0012189596536477385,5,32,rmsprop,3,"[256, 64, 64]",0.9844285845756531
223,0.008664562789441011,5,64,rmsprop,2,"[16, 64]",0.974142849445343
224,0.003031682056634606,3,32,rmsprop,2,"[64, 256]",0.9797142744064331
225,0.008284768840933803,3,128,sgd,3,"[256, 128, 64]",0.952571451663971
226,0.010986269055806375,3,128,adam,2,"[16, 32]",0.9723571538925171
227,0.010986269055806375,5,128,rmsprop,1,[256],0.9822142720222473
228,0.004003313776493292,5,64,sgd,3,"[64, 16, 128]",0.9468571543693542
229,0.00650374026754635,5,32,adam,1,[128],0.9769285917282104
230,0.0021505110214189616,7,64,rmsprop,1,[256],0.9894285798072815
231,0.0015909860274703094,7,128,rmsprop,3,"[64, 32, 16]",0.9860714077949524
232,0.00022019812797817326,7,64,rmsprop,1,[64],0.982785701751709
233,0.00047216306472799727,3,32,adam,2,"[64, 16]",0.979285717010498
234,0.002641125529172193,3,128,rmsprop,2,"[128, 16]",0.9814285635948181
235,0.00835196444407877,3,128,rmsprop,2,"[32, 32]",0.9760714173316956
236,0.004003313776493292,7,64,adam,3,"[64, 16, 32]",0.9834285974502563
237,0.0007594520975660203,3,32,sgd,2,"[16, 64]",0.9017142653465271
238,0.010986269055806375,3,128,rmsprop,2,"[128, 256]",0.9769285917282104
239,0.0948901068528609,7,64,rmsprop,3,"[128, 256, 32]",0.10735714435577393
240,0.010986269055806375,5,64,rmsprop,3,"[32, 256, 16]",0.9647142887115479
241,0.00029027767064767533,3,128,rmsprop,3,"[16, 128, 128]",0.9705714583396912
242,0.02310283562121521,7,64,sgd,3,"[128, 256, 128]",0.9772857427597046
243,0.0004880506631857099,3,128,adam,2,"[256, 256]",0.9834285974502563
244,0.0061529190248116455,7,128,rmsprop,3,"[64, 64, 128]",0.9835000038146973
245,0.004384118598164543,5,128,rmsprop,3,"[256, 256, 64]",0.9854285717010498
246,0.01171343427479161,3,32,sgd,3,"[32, 64, 64]",0.9645000100135803
247,0.010986269055806375,5,128,rmsprop,3,"[128, 64, 16]",0.9769999980926514
248,0.019031071231262936,5,32,rmsprop,3,"[32, 256, 32]",0.912928581237793
249,0.0015909860274703094,7,128,sgd,1,[64],0.9039999842643738
250,0.00047216306472799727,3,128,rmsprop,3,"[64, 32, 256]",0.9804285764694214
251,0.010986269055806375,3,32,adam,2,"[64, 16]",0.9772142767906189
252,0.0020982808685672707,7,32,rmsprop,2,"[16, 128]",0.9847142696380615
253,0.0020982808685672707,7,32,rmsprop,2,"[16, 128]",0.9806428551673889
254,0.010986269055806375,3,128,adam,2,"[128, 256]",0.9768571257591248
255,0.02310283562121521,7,64,sgd,3,"[16, 32, 16]",0.9772142767906189
256,0.00650374026754635,5,32,rmsprop,3,"[64, 32, 256]",0.972428560256958
257,0.010986269055806375,3,32,adam,1,[128],0.975928544998169
258,0.0061529190248116455,7,32,rmsprop,1,[16],0.9781428575515747
259,0.008284768840933803,5,64,rmsprop,3,"[64, 64, 128]",0.9704285860061646
260,0.001702755167077385,3,64,sgd,3,"[64, 16, 128]",0.9093571305274963
261,0.004003313776493292,5,64,adam,3,"[32, 128, 256]",0.9825000166893005
262,0.0012189596536477385,3,128,sgd,1,[64],0.8827142715454102
263,0.0015909860274703094,7,32,rmsprop,2,"[128, 64]",0.9853571653366089
264,0.0012189596536477385,5,128,sgd,1,[16],0.8393571376800537
265,0.004003313776493292,3,32,rmsprop,3,"[256, 64, 64]",0.9797142744064331
266,0.003783769635763105,7,128,adam,2,"[16, 32]",0.9832857251167297
267,0.010986269055806375,3,128,rmsprop,3,"[256, 32, 128]",0.9745000004768372
268,0.010986269055806375,5,128,sgd,1,[64],0.9523571133613586
269,0.0015909860274703094,7,128,rmsprop,1,[256],0.9837142825126648
270,0.00650374026754635,5,32,adam,1,[64],0.979357123374939
271,0.00022019812797817326,7,64,rmsprop,3,"[128, 16, 16]",0.9801428318023682
272,0.010986269055806375,5,128,sgd,3,"[64, 32, 256]",0.9547857046127319
273,0.00949790465769255,3,128,rmsprop,2,"[128, 16]",0.9794285893440247
274,0.00650374026754635,5,32,adam,2,"[256, 256]",0.9786428809165955
275,0.0004880506631857099,3,128,adam,1,[128],0.9813571572303772
276,0.00650374026754635,5,32,adam,3,"[256, 64, 64]",0.9797857403755188
277,0.0012189596536477385,5,32,rmsprop,1,[128],0.9850714206695557
278,0.004003313776493292,5,64,sgd,3,"[16, 64, 16]",0.9363571405410767
279,0.008664562789441011,5,64,rmsprop,2,"[64, 16]",0.980571448802948
280,0.02310283562121521,3,64,adam,3,"[64, 16, 64]",0.9634285569190979
281,0.004003313776493292,7,64,rmsprop,1,[16],0.9828571677207947
282,0.010986269055806375,3,128,adam,3,"[16, 64, 16]",0.972000002861023
283,0.02310283562121521,3,128,adam,2,"[16, 32]",0.9662142992019653
284,0.004058661202731778,3,32,rmsprop,3,"[32, 64, 64]",0.9755714535713196
285,0.0012189596536477385,5,128,rmsprop,1,[256],0.9876428842544556
286,0.010986269055806375,7,64,rmsprop,1,[256],0.9835000038146973
287,0.0021505110214189616,3,32,rmsprop,3,"[64, 256, 256]",0.9837142825126648
288,0.0012189596536477385,3,32,rmsprop,3,"[64, 32, 32]",0.9842857122421265
289,0.004003313776493292,7,64,adam,3,"[32, 64, 64]",0.9854999780654907
290,0.008284768840933803,3,128,adam,2,"[256, 256]",0.9802857041358948
291,0.0004880506631857099,3,128,sgd,3,"[256, 128, 64]",0.6449999809265137
292,0.02310283562121521,3,32,rmsprop,1,[32],0.9624285697937012
293,0.002216461283949437,7,64,sgd,3,"[128, 32, 64]",0.9354285597801208
294,0.008284768840933803,5,64,adam,3,"[64, 16, 32]",0.9839285612106323
295,0.004003313776493292,7,64,rmsprop,1,[16],0.9836428761482239
296,0.010986269055806375,3,32,adam,1,[128],0.9726428389549255
297,0.00650374026754635,5,32,rmsprop,3,"[64, 256, 256]",0.9589285850524902
298,0.007720828669692681,3,128,rmsprop,3,"[64, 128, 16]",0.9799285531044006
299,0.0015909860274703094,7,128,sgd,3,"[64, 32, 256]",0.8617857098579407
300,0.005920014959771877,7,128,adam,2,"[16, 32]",0.9787856936454773
301,0.003783769635763105,5,128,sgd,3,"[32, 32, 64]",0.9182857275009155
302,0.007720828669692681,3,128,rmsprop,3,"[128, 16, 16]",0.9806428551673889
303,0.0004101665526937815,3,64,rmsprop,3,"[64, 128, 16]",0.9818571209907532
304,0.02310283562121521,3,128,rmsprop,1,[16],0.9583571553230286
305,0.004003313776493292,7,128,adam,2,"[16, 32]",0.9816428422927856
306,0.02310283562121521,7,64,rmsprop,3,"[64, 16, 256]",0.11428571492433548
307,0.0006990344766327438,3,32,adam,3,"[16, 32, 16]",0.9806428551673889
308,0.003783769635763105,3,128,adam,3,"[64, 128, 256]",0.9807142615318298
309,0.004003313776493292,7,64,adam,2,"[16, 32]",0.9762142896652222
310,0.02310283562121521,3,128,rmsprop,3,"[256, 64, 64]",0.9411428570747375
311,0.003057981875993463,3,32,adam,3,"[64, 16, 128]",0.979285717010498
312,0.010986269055806375,3,128,rmsprop,1,[256],0.9783571362495422
313,0.013739362544259393,5,64,rmsprop,3,"[256, 32, 32]",0.9662142992019653
314,0.0012189596536477385,5,32,adam,2,"[16, 32]",0.9826428294181824
315,0.02310283562121521,3,128,rmsprop,1,[128],0.9779285788536072
316,0.010986269055806375,7,32,adam,1,[128],0.9725714325904846
317,0.004003313776493292,7,32,adam,1,[128],0.9786428809165955
318,0.003783769635763105,3,64,adam,3,"[64, 16, 32]",0.9825714230537415
319,0.02310283562121521,7,128,adam,2,"[16, 32]",0.9264285564422607
320,0.02310283562121521,7,64,sgd,2,"[16, 32]",0.9738571643829346
321,0.003783769635763105,7,128,adam,3,"[16, 32, 16]",0.9735000133514404
322,0.010986269055806375,3,32,rmsprop,3,"[256, 128, 256]",0.9505000114440918
323,0.0020139794415025606,7,128,adam,3,"[16, 16, 16]",0.9834285974502563
324,0.002216461283949437,7,128,adam,3,"[16, 32, 16]",0.9779999852180481
325,0.00627347500949692,3,64,sgd,3,"[128, 32, 64]",0.9587857127189636
326,0.002216461283949437,7,64,sgd,3,"[256, 128, 16]",0.9419285655021667
327,0.0015909860274703094,7,32,rmsprop,1,[16],0.9834285974502563
328,0.010986269055806375,3,32,rmsprop,3,"[16, 64, 32]",0.9537857174873352
329,0.004003313776493292,5,64,adam,2,"[64, 16]",0.9838571548461914
330,0.004463694831123188,5,128,sgd,3,"[64, 32, 256]",0.925428569316864
331,0.010986269055806375,3,128,adam,2,"[128, 32]",0.9790714383125305
332,0.025573567569425044,3,128,rmsprop,3,"[32, 64, 64]",0.9472857117652893
333,0.004058661202731778,7,32,adam,2,"[16, 32]",0.9789999723434448
334,0.010986269055806375,3,32,rmsprop,3,"[64, 32, 32]",0.9665714502334595
335,0.0012189596536477385,7,128,adam,2,"[64, 16]",0.984928548336029
336,0.00650374026754635,5,32,rmsprop,1,[128],0.9812856912612915
337,0.00046169785118484224,5,32,adam,3,"[64, 64, 16]",0.9837142825126648
338,0.0012189596536477385,5,32,adam,1,[64],0.9823571443557739
339,0.00650374026754635,5,128,sgd,1,[256],0.9447143077850342
340,0.0012189596536477385,5,128,rmsprop,1,[64],0.985785722732544
341,0.0012189596536477385,3,32,rmsprop,3,"[256, 16, 16]",0.9841428399085999
342,0.0015909860274703094,7,128,rmsprop,3,"[32, 64, 64]",0.9865714311599731
343,0.004058661202731778,3,32,rmsprop,1,[256],0.9790714383125305
344,0.0012189596536477385,3,128,sgd,2,"[32, 128]",0.8529285788536072
345,0.0004880506631857099,3,128,sgd,1,[64],0.8357142806053162
346,0.02310283562121521,3,64,rmsprop,3,"[64, 32, 32]",0.9607856869697571
347,0.00041596843443502014,5,32,adam,3,"[64, 16, 16]",0.9811428785324097
348,0.00949790465769255,3,64,adam,3,"[32, 128, 256]",0.9746428728103638
349,0.004003313776493292,5,128,rmsprop,2,"[128, 16]",0.9868571162223816
350,0.003783769635763105,7,128,adam,3,"[16, 128, 32]",0.9807857275009155
351,0.02310283562121521,7,64,adam,3,"[16, 32, 16]",0.9722142815589905
352,0.004003313776493292,7,32,adam,3,"[64, 16, 64]",0.9838571548461914
353,0.003057981875993463,3,32,adam,1,[128],0.9846428632736206
354,0.0012189596536477385,5,32,rmsprop,1,[16],0.9830714464187622
355,0.04257353147265902,3,128,adam,1,[64],0.9329285621643066
356,0.0012189596536477385,3,64,adam,2,"[16, 256]",0.9790714383125305
357,0.004003313776493292,7,128,sgd,2,"[32, 128]",0.922428548336029
358,0.004003313776493292,5,128,rmsprop,1,[128],0.9843571186065674
359,0.0022965266082466814,5,128,rmsprop,2,"[128, 16]",0.9847142696380615
