,learning_rate,kernel_size,batch_size,optimizer,n_hidden_layers,neurons,fitness
238,0.0013706272341494313,7,32,adam,2,"[32, 16]",0.9796428680419922
239,0.00967417492433186,5,64,rmsprop,2,"[128, 128]",0.9780714511871338
240,0.012260091424427822,7,128,rmsprop,1,[32],0.9801428318023682
241,0.00565630452949312,7,32,sgd,2,"[16, 32]",0.9670714139938354
242,0.00565630452949312,7,32,adam,1,[64],0.9798571467399597
243,0.00470281968214954,3,128,rmsprop,1,[64],0.9800000190734863
244,0.0016267718697766742,7,64,rmsprop,3,"[64, 16, 16]",0.9865000247955322
245,0.0018099840426043243,7,128,adam,2,"[16, 256]",0.9825714230537415
246,0.011469130388011228,5,32,sgd,3,"[32, 256, 16]",0.975928544998169
247,0.004105743128106961,3,128,adam,2,"[32, 128]",0.977642834186554
248,0.004105743128106961,5,128,adam,2,"[16, 64]",0.9795714020729065
249,0.003498506847525471,7,64,adam,3,"[16, 256, 256]",0.9812856912612915
250,0.006793451279745021,3,128,adam,2,"[64, 256]",0.9806428551673889
251,0.008284768840933803,3,128,adam,1,[32],0.9802857041358948
252,0.01318438310130862,7,64,adam,2,"[32, 16]",0.9761428833007812
253,0.008284768840933803,3,64,adam,1,[16],0.972000002861023
254,0.0001,3,128,rmsprop,3,"[128, 64, 256]",0.9700714349746704
255,0.00037045269341106534,7,128,rmsprop,1,[16],0.9766428470611572
256,0.005858643226824369,5,32,sgd,2,"[32, 64]",0.9674999713897705
257,0.0002927106333661323,3,32,rmsprop,2,"[16, 64]",0.9797142744064331
258,0.03487250129258369,5,128,sgd,3,"[128, 64, 16]",0.9705714583396912
259,0.014492413829099318,3,64,sgd,2,"[32, 64]",0.9597856998443604
260,0.00302277351176437,7,32,sgd,2,"[16, 32]",0.9545000195503235
261,0.004003313776493292,3,32,rmsprop,2,"[64, 16]",0.9818571209907532
262,0.00039346221941783787,3,64,adam,1,[256],0.9847857356071472
263,0.00041052766572378154,3,32,sgd,3,"[64, 16, 128]",0.8381428718566895
264,0.004741045164864908,7,32,rmsprop,2,"[128, 256]",0.9819999933242798
265,0.0005124258503763059,5,64,sgd,2,"[16, 32]",0.8166428804397583
266,0.01717777643818045,7,64,sgd,1,[128],0.9754999876022339
267,0.03830969805288695,3,128,sgd,3,"[128, 256, 16]",0.9651428461074829
268,0.0014265990649259875,3,64,rmsprop,1,[32],0.9821428656578064
269,0.010986269055806375,7,128,sgd,1,[64],0.9611428380012512
270,0.0007594520975660203,3,128,sgd,1,[16],0.8015000224113464
271,0.003334609812582638,5,64,sgd,2,"[128, 256]",0.9452857375144958
272,0.00028742054308103396,3,32,adam,2,"[32, 128]",0.9815714359283447
273,0.0005730550207208743,3,128,rmsprop,2,"[128, 256]",0.9835714101791382
274,0.00042678991349321446,5,32,rmsprop,1,[64],0.983214259147644
275,0.0006881832803845104,7,32,rmsprop,3,"[16, 16, 32]",0.9802857041358948
276,0.000793452590286694,3,32,adam,1,[256],0.985785722732544
277,0.010160927085434516,3,128,rmsprop,3,"[32, 64, 256]",0.9654285907745361
278,0.010160927085434516,3,128,sgd,2,"[16, 64]",0.9307857155799866
279,0.009483054544689071,7,32,adam,1,[256],0.9792143106460571
280,0.00015199805205200255,5,64,adam,1,[32],0.9745000004768372
281,0.0003720717743188168,5,64,adam,2,"[64, 128]",0.9838571548461914
282,0.0008350413129632534,3,32,adam,1,[32],0.9804999828338623
283,0.004405920299242687,7,32,rmsprop,2,"[32, 64]",0.9800000190734863
284,0.009840269442156095,5,64,rmsprop,1,[16],0.9763571619987488
285,0.0016566935211847057,7,32,rmsprop,1,[16],0.9821428656578064
286,0.00131072025986841,3,128,adam,2,"[32, 16]",0.9809285998344421
287,0.0013706272341494313,7,32,adam,2,"[64, 16]",0.9828571677207947
288,0.00967417492433186,5,64,rmsprop,2,"[32, 128]",0.9773571491241455
289,0.012260091424427822,7,128,rmsprop,1,[128],0.979285717010498
290,0.00565630452949312,7,32,adam,1,[64],0.9795714020729065
291,0.00565630452949312,7,32,sgd,2,"[16, 32]",0.9682142734527588
292,0.00470281968214954,3,128,rmsprop,1,[64],0.9848571419715881
